103.5,214.89,0,8.1437,-3.546,10.264,-0.50037,-28.38,-1.8083,-8.723,-10.417,5.7789,-16.418,0,4.0009,54.526,-8.615,371.49,2.4428,527.77,93.887,-7.1541,21.934,6.7441,-8.8885,1.4252,-1.6802,-34.223,0,-37.076,0,-8.4473,0,0,0,0,0,0,-1.425
214.89,895.97,-2.3337,29.837,-22.32,-14.231,-6.6944,-103.86,-11.281,-25.945,-44.72,15.436,157.23,-4.634,3.6739,172.15,-58.008,782.26,3.5415,1513,-319.15,-11.656,28.803,16.578,121.16,-187.14,-40.404,-13.952,36.797,-91.227,0,-15.352,0,0,0,-3.1117,0,0,-5.3136
0,-2.3337,1.9299,-1.4258,-0.69403,0.63213,-0.21544,19.391,0.12336,0,0.72287,-0.65863,-5.9269,0,0.5575,-1.3373,-0.77176,15.555,0,6.5396,1.6763,9.593,31.469,-0.23662,0.72223,0.90063,-0.11858,-8.2302,-0.68245,-0.1665,0,8.6494,-0.33653,0,0,0.078452,0,-0.72462,0
8.1437,29.837,-1.4258,237.07,18.193,57.358,0,-88.379,-7.1519,-70.762,-38.125,8.0335,166.74,4.3935,3.9078,-118.23,-61.844,-161.4,0,17.301,-59.541,-29.315,16.677,-6.6283,76.449,-56.705,-4.7813,-202.13,13.755,-2.2518,-3.1822,-27.828,-3.5361,-11.496,0,-24.807,-8.5461,-121.72,-25.611
-3.546,-22.32,-0.69403,18.193,54.883,16.085,1.0669,1.9264,-2.8623,-27.675,1.9637,0.52737,2.5602,-4.1753,-4.3787,-26.51,0,-13.949,-1.6332,-39.365,0,-2.6438,-67.469,1.9976,44.083,7.1826,11.926,115.93,-23.897,0.67447,-3.4627,-4.8637,-3.5944,4.0269,0,-7.3807,0,44.742,-2.7756
10.264,-14.231,0.63213,57.358,16.085,219.73,-0.63548,10.979,-6.5535,-124.22,0,0,0,3.8035,4.18,-76.172,27.228,-14.773,0,95.701,126.98,1.8498,-58.466,1.0649,37.175,34.585,67.805,-33.328,-12.312,-3.0756,5.4336,8.8475,-26.967,31.537,0,-16.374,32.349,-6.7605,3.3032
-0.50037,-6.6944,-0.21544,0,1.0669,-0.63548,47.676,-13.195,0.38672,14.992,-1.3545,-0.73709,-5.8219,2.0021,1.0238,7.6427,-4.7301,41.205,0,0,3.4638,-9.2856,-58.16,0,5.4654,2.9647,1.4854,3.483,1.0043,0,0,-21.443,2.7563,0,0,0,0,0,0
-28.38,-103.86,19.391,-88.379,1.9264,10.979,-13.195,668.95,-15.838,-49.718,31.504,-14.946,31.439,5.9461,8.5007,-33.794,-18.039,344.09,0,65.389,63.758,245.45,330.31,0,19.545,19.807,25.297,-206.33,-26.82,2.9348,0,302.69,-3.8417,1.6414,0,5.25,0,-6.5879,0
-1.8083,-11.281,0.12336,-7.1519,-2.8623,-6.5535,0.38672,-15.838,111.01,-10.04,0,5.0512,-44.71,0,0,0,-7.6446,-20.802,0,-12.562,6.1191,0,14.544,-1.0623,-8.4463,0,-1.0171,-9.9064,1.5724,0.53948,0,-5.1016,-26.69,0,0,1.0127,0,-4.1668,-1.5298
-8.723,-25.945,0,-70.762,-27.675,-124.22,14.992,-49.718,-10.04,3319,-8.4671,10.631,-103.87,0,0,0,0,-57.175,0,-52.63,0,21.981,569.11,-4.3529,-65.219,-97.141,-67.523,0,13.569,1.6305,0,-23.96,963.97,0,0,4.8877,0,-16.341,0
-10.417,-44.72,0.72287,-38.125,1.9637,0,-1.3545,31.504,0,-8.4671,207.98,-14.988,-13.672,0,0,-34.372,37.159,-26.393,0,-38.938,0,18.012,45.827,59.392,5.1793,24.625,8.0321,-4.7971,-13.217,3.5338,0,10.182,0,0,43.888,0,-0.84503,-8.9159,8.8794
5.7789,15.436,-0.65863,8.0335,0.52737,0,-0.73709,-14.946,5.0512,10.631,-14.988,22.596,-26.827,-0.33909,-0.9147,23.32,-12.987,0,0,36.659,6.6804,-19.046,-63.526,-10.708,-11.704,-5.4262,-2.1975,3.3625,6.027,-4.0904,0,-13.669,-2.2086,0,-10.084,0,0,0.72575,-3.474
-16.418,157.23,-5.9269,166.74,2.5602,0,-5.8219,31.439,-44.71,-103.87,-13.672,-26.827,1173.8,-5.4796,-10.657,106.87,-33.136,188.84,0,76.356,-492.03,31.211,190.82,-45.15,459.69,-165.06,-45.515,-290.83,40.542,-8.7329,0,38.947,6.5382,-4.8773,-38.643,-4.3339,-3.3012,-131.91,0
0,-4.634,0,4.3935,-4.1753,3.8035,2.0021,5.9461,0,0,0,-0.33909,-5.4796,153.99,4.029,-104.98,15.033,-159.91,0,9.8948,28.49,1.4731,-17.779,0,8.5373,1.9285,0,-18.352,-5.9544,1.088,0.73523,0,0,0.93047,0,-1.1237,0,-7.0107,-3.3835
4.0009,3.6739,0.5575,3.9078,-4.3787,4.18,1.0238,8.5007,0,0,0,-0.9147,-10.657,4.029,141.98,-124.51,9.7255,-108.92,0,30.671,6.802,7.3511,18.932,-0.70644,-28.387,6.126,13.066,-61.423,-8.7322,-1.2054,0,5.6842,0,-0.85945,0,0.87348,10.302,-17.59,-3.9458
54.526,172.15,-1.3373,-118.23,-26.51,-76.172,7.6427,-33.794,0,0,-34.372,23.32,106.87,-104.98,-124.51,5380.8,134.19,3929.2,34.693,493.65,-296.19,-11.185,0,0,-684.59,-27.574,37.369,99.613,504.11,-55.277,0,0,0,-13.848,0,0,0,0,222.35
-8.615,-58.008,-0.77176,-61.844,0,27.228,-4.7301,-18.039,-7.6446,0,37.159,-12.987,-33.136,15.033,9.7255,134.19,1775.4,-1845.6,0,-49.273,89.144,-16.177,-24.42,7.3866,-80.896,59.614,4.4058,154.39,-153.91,15.988,0,-19.333,0,2.8515,0,0,0,12.996,320.24
371.49,782.26,15.555,-161.4,-13.949,-14.773,41.205,344.09,-20.802,-57.175,-26.393,0,188.84,-159.91,-108.92,3929.2,-1845.6,22795,46.023,2195.8,468.11,269.76,184.31,24.59,539.04,64.729,28.683,-2123.9,307.23,-218.76,0,214.26,32.303,-19.066,0,5.9935,-10.999,-284.44,108.05
2.4428,3.5415,0,0,-1.6332,0,0,0,0,0,0,0,0,0,0,34.693,0,46.023,404.69,9.7509,0,0,15.487,0,-9.1217,0,0,-17.591,2.0495,-1.2047,0,0,0,0,0,0,0,-5.1622,1.143
527.77,1513,6.5396,17.301,-39.365,95.701,0,65.389,-12.562,-52.63,-38.938,36.659,76.356,9.8948,30.671,493.65,-49.273,2195.8,9.7509,4652.6,-415.72,85.378,356.89,100.27,84.098,-97.934,-44.924,-59.112,154.06,-230.13,0,81.487,-9.5664,5.6418,0,0,0,0,5.7802
93.887,-319.15,1.6763,-59.541,0,126.98,3.4638,63.758,6.1191,0,0,6.6804,-492.03,28.49,6.802,-296.19,89.144,468.11,0,-415.72,4395.7,0,72.395,5.3751,-388.41,163.81,8.9585,-301.87,-100.85,-12.622,84.299,-16.943,0,0,0,0,0,10.474,3.7641
-7.1541,-11.656,9.593,-29.315,-2.6438,1.8498,-9.2856,245.45,0,21.981,18.012,-19.046,31.211,1.4731,7.3511,-11.185,-16.177,269.76,0,85.378,0,240.03,389.15,1.4439,8.0572,0,2.3889,-94.036,-13.852,1.8309,0,118.56,3.7064,0,0,0.71229,0,3.0201,0.83606
21.934,28.803,31.469,16.677,-67.469,-58.466,-58.16,330.31,14.544,569.11,45.827,-63.526,190.82,-17.779,18.932,0,-24.42,184.31,15.487,356.89,72.395,389.15,6509.6,-11.274,-75.001,68.793,-9.6321,-461.28,-20.679,-20.979,0,299.73,113.17,-7.4766,0,-3.6734,-4.6026,-29.837,0
6.7441,16.578,-0.23662,-6.6283,1.9976,1.0649,0,0,-1.0623,-4.3529,59.392,-10.708,-45.15,0,-0.70644,0,7.3866,24.59,0,100.27,5.3751,1.4439,-11.274,81.384,0,-2.7242,-1.0744,76.662,-8.2941,-7.2046,0,0,2.0167,0.76969,32.849,-0.47801,0,14.862,0
-8.8885,121.16,0.72223,76.449,44.083,37.175,5.4654,19.545,-8.4463,-65.219,5.1793,-11.704,459.69,8.5373,-28.387,-684.59,-80.896,539.04,-9.1217,84.098,-388.41,8.0572,-75.001,0,3413.7,-237.12,-76.1,-311.36,0,-5.8784,0,8.9609,-14.686,99.695,0,5.0817,0,-131.22,4.3637
1.4252,-187.14,0.90063,-56.705,7.1826,34.585,2.9647,19.807,0,-97.141,24.625,-5.4262,-165.06,1.9285,6.126,-27.574,59.614,64.729,0,-97.934,163.81,0,68.793,-2.7242,-237.12,557.61,70.541,9.431,-24.451,6.0065,0,-5.7863,-52.592,1.7305,0,-17.014,1.6065,15.293,13.256
-1.6802,-40.404,-0.11858,-4.7813,11.926,67.805,1.4854,25.297,-1.0171,-67.523,8.0321,-2.1975,-45.515,0,13.066,37.369,4.4058,28.683,0,-44.924,8.9585,2.3889,-9.6321,-1.0744,-76.1,70.541,239.21,0,6.6644,2.226,0,6.7181,-21.287,0,0,-14.904,0,-2.8554,2.5871
-34.223,-13.952,-8.2302,-202.13,115.93,-33.328,3.483,-206.33,-9.9064,0,-4.7971,3.3625,-290.83,-18.352,-61.423,99.613,154.39,-2123.9,-17.591,-59.112,-301.87,-94.036,-461.28,76.662,-311.36,9.431,0,1812.9,-6.9608,19.16,4.2543,-79.722,14.336,5.1552,0,2.1865,0,685.12,-5.0207
0,36.797,-0.68245,13.755,-23.897,-12.312,1.0043,-26.82,1.5724,13.569,-13.217,6.027,40.542,-5.9544,-8.7322,504.11,-153.91,307.23,2.0495,154.06,-100.85,-13.852,-20.679,-8.2941,0,-24.451,6.6644,-6.9608,186.54,-5.4413,0,-7.4078,5.0268,0.82218,0,0.8259,0,30.447,7.4822
-37.076,-91.227,-0.1665,-2.2518,0.67447,-3.0756,0,2.9348,0.53948,1.6305,3.5338,-4.0904,-8.7329,1.088,-1.2054,-55.277,15.988,-218.76,-1.2047,-230.13,-12.622,1.8309,-20.979,-7.2046,-5.8784,6.0065,2.226,19.16,-5.4413,18.346,0.25867,0,0,0,0,0,0,0.63126,0.55302
0,0,0,-3.1822,-3.4627,5.4336,0,0,0,0,0,0,0,0.73523,0,0,0,0,0,0,84.299,0,0,0,0,0,0,4.2543,0,0.25867,131.68,0,0,0,0,0,0,0,0
-8.4473,-15.352,8.6494,-27.828,-4.8637,8.8475,-21.443,302.69,-5.1016,-23.96,10.182,-13.669,38.947,0,5.6842,0,-19.333,214.26,0,81.487,-16.943,118.56,299.73,0,8.9609,-5.7863,6.7181,-79.722,-7.4078,0,0,359.49,0,0,0,0,0,0,0
0,0,-0.33653,-3.5361,-3.5944,-26.967,2.7563,-3.8417,-26.69,963.97,0,-2.2086,6.5382,0,0,0,0,32.303,0,-9.5664,0,3.7064,113.17,2.0167,-14.686,-52.592,-21.287,14.336,5.0268,0,0,0,524.98,0,0,0,0,0,0
0,0,0,-11.496,4.0269,31.537,0,1.6414,0,0,0,0,-4.8773,0.93047,-0.85945,-13.848,2.8515,-19.066,0,5.6418,0,0,-7.4766,0.76969,99.695,1.7305,0,5.1552,0.82218,0,0,0,0,114.71,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43.888,-10.084,-38.643,0,0,0,0,0,0,0,0,0,0,32.849,0,0,0,0,0,0,0,0,0,0,250.56,0,0,0,0
0,-3.1117,0.078452,-24.807,-7.3807,-16.374,0,5.25,1.0127,4.8877,0,0,-4.3339,-1.1237,0.87348,0,0,5.9935,0,0,0,0.71229,-3.6734,-0.47801,5.0817,-17.014,-14.904,2.1865,0.8259,0,0,0,0,0,0,60.567,0,0,0
0,0,0,-8.5461,0,32.349,0,0,0,0,-0.84503,0,-3.3012,0,10.302,0,0,-10.999,0,0,0,0,-4.6026,0,0,1.6065,0,0,0,0,0,0,0,0,0,0,117.93,0,0
0,0,-0.72462,-121.72,44.742,-6.7605,0,-6.5879,-4.1668,-16.341,-8.9159,0.72575,-131.91,-7.0107,-17.59,0,12.996,-284.44,-5.1622,0,10.474,3.0201,-29.837,14.862,-131.22,15.293,-2.8554,685.12,30.447,0.63126,0,0,0,0,0,0,0,708.49,1.9725
-1.425,-5.3136,0,-25.611,-2.7756,3.3032,0,0,-1.5298,0,8.8794,-3.474,0,-3.3835,-3.9458,222.35,320.24,108.05,1.143,5.7802,3.7641,0.83606,0,0,4.3637,13.256,2.5871,-5.0207,7.4822,0.55302,0,0,0,0,0,0,0,1.9725,101.47
